id_laporan,teks_laporan,label_prioritas,sumber_data
ID-1339,"Lapor min, dalan ringroad lor arah upn ono tumpahan oli dowo bgt neng lajur kiri. Iki mau wes ono korban ibu2 numpak beat kepleset tibo soale dalane lunyu parah pas udan gerimis ngene. Tlg petugas cepet dicek, utowo warga sing cedhak kono tlg disebari pasir ben ra lunyu tnan.",Unknown,merapi_uncover
ID-1340,"Cah, ati-ati sing meh lewat dalan tajem bengi iki. Nembe wae krungu ono rombongan klitih numpak klx gowo gir motor diseret neng aspal. Posisi dalan peteng dedet ra ono lampu pju, aq sing numpak ojol langsung puter balik golek dalan padhang. Polisi tlg patroli neng area kene sblm ono korban.",Unknown,merapi_uncover
ID-1341,"Nyuwun sewu min, meh takon ttg mitos opo nyata. Semalem jam 2 aq lewat alas bunder gunungkidul, krungu jelas bgt sworo gamelan nabuh kenceng padahal neng kono ra ono hajatan utowo omah warga. Bulu kuduk langsung merinding, motore tak gas banter pol. Ono sedulur kene sing tau ngalamin hal sing podo?",Unknown,merapi_uncover
ID-1342,"Min curhat sithik, masa jajan gudeg neng pinggiran tugu kenek satus ewu dewe? Pdhl mung nganggo suwir ayam karo endog siji plus es teh. Pas meh bayar ra ono daftar regone, tukange njaluk larang bgt mentang2 kulo nganggo plat B. Bikin kapok jajan neng dalan utama jogja nek regone nuthuk ngene.",Unknown,merapi_uncover
ID-1343,"Info laka lantas neng turunan pathuk min, ana kereta kelinci (odong-odong) sing nggawa rombongan ibu2 pkk ngguling neng pinggir tebing. Kayake rem blong ra kuat nahan beban akeh pas mudhun tajem. Korban do jerit2 panik, saiki lagi dievakuasi ambulan. Tlg kendaraan bak terbuka jgn dipake nggo penumpang.",Unknown,merapi_uncover
ID-1344,"Waspada lur, mangsa panen ngene malah akeh maling gabah neng area persawahan seyegan sleman. Beras e simbahku sing lagi dipe neng plataran ilang rong karung gedi pas ditinggal sedela mlebu omah. Malinge nggowo pick up ireng, wes terekam cctv kelurahan. Tlg warga tani luwih waspada nek njemur pari.",Unknown,merapi_uncover
ID-1345,"Ati2 lur sing njupuk duit neng atm concat, wingi kancaku keno hipnotis bapak2 ra dikenal. Moduse njaluk tolong transferke duit, moro2 kancaku linglung terus ngetik pin e dewe, saldone amblas telung juta. Pelakune numpak avanza silver, lapor pulisi jarene angel ngelacak nek ra ono plat nomere.",Unknown,merapi_uncover
ID-1346,"Melas tenan bapak ojol iki, dpt orderan sate 20 porsi meh telung atus ewu titik e neng njero makam daerah sewon bantul. Pas disamperin peteng bgt ra ono omah blass, telpone yo langsung ra aktif. Wong iseng saiki jahat bgt ra mikir driver golek duit halal tekan wengi. Tlg diblacklist wae nomere ngab.",Unknown,merapi_uncover
ID-1347,"Lapor pak dishub, lampu dalan neng daerah sedayu arah wates mati pet wes ono semingguan lewih. Dalane nikung lan bolong2, dadi rawan bgt tibo nek ra apal medan. Sisan rawan begal nek wengi, mumpung urung ono kejadian tlg ndang didandani bohlam e, ojo nunggu viral lagi gerak.",Unknown,merapi_uncover
ID-1348,"CCTV masjid nangkep maling kotak amal neng daerah ngaglik awan mau. Moduse pura2 sholat duha, pas sepi de'e ngetokke kawat trus nyongkel duite soko bolongan. Entuk atusan ewu langsung mlayu numpak vario abang. Takmir masjid tlg kothake digembok ganda utowo dikunci neng tembok sisan ben ra dicolong.",Unknown,merapi_uncover
ID-1349,"Pye to iki, ono emak2 nekat mlebu proyek tol jogja solo sing urung dadi neng purwomartani. Dalane isih wujud cor2an kasar lan akeh alat berat, tapi de'e ngotot trabas gass poll jarene ben cepet tekan pasar. Bikin repot pekerja proyek sing kudu ngendekke eskavator ben emake iso lewat ra ketabrak.",Unknown,merapi_uncover
ID-1350,"Laka lantas neng pertigaan gejayan awan iki gara2 ibu2 sein kiri tapi belok e nenganan. Motor mburi sing wes ancang2 meh nyalip soko tengen malah ditabrak soko samping. Loro-lorone njungkel, tapi ibuke malah sing nesu2 nyalahke sing nabrak. Bukti rekaman dashcam wes ono, muga2 iso diselesekke apik2.",Unknown,merapi_uncover
ID-1351,"Min tlg up, akeh cah2 brajamusti keno tipu tiket bodong neng fb pas meh nonton psim neng mandala krida. Tumbas online jarene rego sedulur, pas di scan neng loket jebul barcodene wes dipake uwong liyo. Calone saiki akun e ilang ra iso dihubungi. Dadi pelajaran nggo liyane nek tuku mending neng ofisial wae.",Unknown,merapi_uncover
ID-1352,"Premanisme jukir neng alkid makin parah lur. Mau wengi parkir mobil sedela tuku jagung bakar, jukire moro2 njaluk rong puluh ewu ra ono karcise. Pas ditakoni kok larang bgt, de'e malah ngancam arep nggores cat mobilku nggo paku. Tlg satpol pp jogja sering2 razia jukir nuthuk ngene iki ben ra ngrusak pariwisata.",Unknown,merapi_uncover
ID-1353,"Waspada bakul rongsok sing mlebu kampung daerah bantul kota. Moduse bengok2 tuku rosok, tapi nek omahe sepi de'e nyolong jemuran panci, wajan, tekan pager wesi sisan. Tonggoku kelangan dandang gede pas umbah2 neng mburi omah. Wes terekam cctv rt, pelakune bapak2 topi ireng nggowo obrok.",Unknown,merapi_uncover
ID-1354,"Kericuhan neng acara jathilan gunungkidul wingi sore min. Awal e do njoget apik2, trus ono penonton sing mendem ciu nyenggol grup liyane. Langsung dadi tawuran massal balang-balangan kursi plastik karo botol beling. Acarane langsung dibubarke polisi, padahal warga liyane lg asik nonton.",Unknown,merapi_uncover
ID-1355,"Tlg pt kai, kaca krl jogja solo pecah dibalang watu karo cah cilik neng pinggir rel daerah kalasan. Untung penumpang sing lungguh neng jendela ra keno pecahan beling, mung kaget tok. Iki bahaya bgt lur iso gawe celoko uwong akeh. Wong tuo tlg anake diedukasi ojo balang2 sepur sing lagi mlaku.",Unknown,merapi_uncover
ID-1356,"Rombongan study tour jabar keno tipu tour guide bodong neng malioboro min. Dijanjeni mampir neng sentra bakpia murah, jebul digowo neng toko sing regone wis dimarkup lewih larang timbang pasaran. Tour guidene dpt komisi gede soko tokone. Kasian rombongan dadi entek duite, tlg paguyuban guide ditertibke.",Unknown,merapi_uncover
ID-1357,"Pengamen angklung neng perempatan pingit mabuk lur. Njaluk duit maksa bgt nepuk2 kaca mobil, pas ra dikeki de'e malah misuh2 gawe basa kotor karo ngidoni spion. Iki wes mlebu tindak premanisme, bikin ra nyaman warga jogja. Polisi utowo satpol pp tlg diamanke sak durunge diamuk massa neng dalan.",Unknown,merapi_uncover
ID-1358,"Bagi sing kelangan plat motor pas udan deres wingi neng selokan mataram, saiki ono warga sing nglumpukke puluhan plat neng pos ronda deket perempatan babarsari. Diumumke lewat kene sisan ben cepet ketemu sing nduwe, syarate mung nggowo stnk asli nggo nyocokke nomere. Tlg disebarke ya min.",Unknown,merapi_uncover
ID-1359,"Pipa banyu pdam bocor neng tengah dalan aspal jalan parangtritis km 5. Banyu mancur banter bgt koyo air mancur, dalane dadi banjir lokal lan macet dowo soale mobil kudu alon2. Warga wes lapor pusat tp durung ono teknisi sing teko. Tlg ndang didandani sadurunge aspal e ambles kegerus banyu mili.",Unknown,merapi_uncover
ID-1360,"Polisi tlg razia knalpot blombongan neng underpass janti nek malem minggu. Suarane muakkk bgt bikin budeg, wes ngono do geber2 balapan ra jelas neng terowongan ben suarane tambah banter. Warga sing omahe pinggir dalan ra iso turu nyenyak. Tindak tegas wae motor e disita ben kapok doan.",Unknown,merapi_uncover
ID-1361,"Mitos opo ra iki, meh subuh lewat jakal dhuwur arep neng kaliurang, ujug-ujug ketok penampakan pocong ngadeg neng ngisor wit pring pinggir dalan. Motorku langsung mbrebet ra iso digas padahal bensin full. Kringet dingin, aq komat kamit moco doa lagi iso mlaku meneh. Ono sing tau ngalami neng tkp podo?",Unknown,merapi_uncover
ID-1362,"Listrik mati sak kampung neng godean gara2 ono bocil dolanan layangan trus senare nyangkut neng trafo tiang listrik. Sempet ono suoro ledakan banter disusul mletik geni trus langsung pet petan. Pln lagi ndandani, tlg cah cilik diawasi nek main layangan ojo neng cedhak jaringan listrik tegangan tinggi.",Unknown,merapi_uncover
ID-1363,"Peringatan nggo wong tuo, omahe tonggoku nyaris kobong total gara2 anak balitane dolanan korek api neng njero kamar. Kasure kobong duluan, untung ibuke ndang sadar pas mambu sangit. Langsung disiram banyu soko jeding rame2 karo warga. Jauhkan barang berbahaya soko jangkauan cah cilik lur.",Unknown,merapi_uncover
ID-1364,"Aksi mata elang neng ringroad kulon nyegat motor cah kuliahan awan bolong. DC ne maksa arep narik kunci motor jarene cicilan nunggak rong sasi. Cah e nangis2 geger neng pinggir dalan, akhire diwangi warga ngusir DC ne amarga ra iso nunjukke surat tugas resmi. Polisi tlg basmi DC liar sing meresahkan.",Unknown,merapi_uncover
ID-1365,"Bule mabok neng prawirotaman gawe rusuh min. Mlaku sempoyongan tengah dalan karo bengok2 ra cetho, trus nendang motor parkir tekan njungkel. Ditegor warga malah nantangin gelut. Bule saiki ra due toto kromo blass mentang2 dadi turis. Tlg pihak imigrasi cek ijin tinggale, nek perlu di deportasi wae.",Unknown,merapi_uncover
ID-1366,"Miris bgt liat bocil SD numpak vario bonceng telu ra ono sing pake helm neng dalan tajem maguwo. Laju motore zig zag ra karuan, nyaris wae keserempet bus pariwisata sing lewat. Wong tuane neng ndi iki kok anake wani diuculke gowo motor neng dalan gedhe. Tlg polisi lalulintas dicegat wae nek ketemu.",Unknown,merapi_uncover
ID-1367,"Geger panemuan bayi neng ngarep panti asuhan piyungan mau isuk. Kondisine isih abang banget dibungkus anduk njero kardus indomie, untung ra dikerubungi semut utowo dipangan asu liar. Bayine saiki wes digowo neng puskesmas cek kesehatan. Tega bgt wong tuane mbuang titipan tuhan koyo ngono.",Unknown,merapi_uncover
ID-1368,"Antrean tebus murah sembako neng kelurahan ambyar min, warga do desak-desakan ra karuan jarene wedi ra komanan beras. Ono simbah2 sing sempet semaput amarga kepanasen antri soko jam 6 isuk. Panitiane kurang persiapan ngatur alur e. Muga2 panitia iso ngevaluasi ben pembagian selanjute luwih rapi.",Unknown,merapi_uncover
ID-1369,"Maling helm neng parkiran cafe daerah seturan terekam cctv jelas bgt rupane. Pelakune numpak nmax ireng, pura2 nelpon neng jejere motor korban. Pas sepi langsung helm kyt e dilebokke neng njero jaket gedhe. Maling saiki pinter gayane ra ketara nek arep nyolong. Tlg cah2 nek parkir helm e digembok.",Unknown,merapi_uncover
ID-1370,"Sapi ucul mlayu neng tengah dalan ringroad kidul min, bikin geger pengendara. Sapi gedi warna coklat kayake ucul soko bak mobil pick up sing arep nggowo menyang pasar kewan. Mobil do ngerem mendadak wedi nabrak sapine. Butuh wektu sejam luwih nggo warga lan polisi nggiring sapine minggir.",Unknown,merapi_uncover
ID-1371,"Kethek buntut dowo mulai mudhun neng pemukiman warga dlingo gunungkidul lur. Ra mung ngrusak kebon jagung, saiki wani mlebu pawon njupuk gedang karo panganan liyane. Warga ra wani nglarani soale kewan dilindungi, tlg BKSDA ndang mudhun nyelesekke konflik kewan karo manungsa iki ben ra tambah parah.",Unknown,merapi_uncover
ID-1372,"Maling sempak neng kos putri concat terekam cctv bengi iki lur. Bapake manjat pager mburi jam 3 isuk, trus milih2 jemuran njeroan seng isih nyantol. Iki wes lapor pak rt tapi pelakune keburu mlayu pas konangan. Nggo cah kos wedok tlg nek wengi jemurane diangkat mlebu kamar wae ben luwih aman.",Unknown,merapi_uncover
ID-1373,"ODGJ gowo gaman landhep neng perempatan jalan wonosari ngamuk ra jelas. De'e ngancung2ke parang neng mobil sing lagi mandeg bangjo. Wong2 podo weden muter balik nekat nerobos trotoar. Tlg dinas sosial utowo polisi ndang diamanke sblm ono sing keno sabetan gaman, darurat bgt iki min.",Unknown,merapi_uncover
ID-1374,"Warga nesu dalan rusak ra didandani, akhire ditanduri wit gedang neng tengah aspal bolong daerah sleman kulon. Protes keras nggo pemkab soale wes bolak balik nggawe korban kecelakaan tapi ra ono tindakan nyata. Muga2 lewat cara iki bupatine melek matane lan ndang ngutus dinas PU ndandani dalane.",Unknown,merapi_uncover
ID-1375,"Akeh maba keno tipu kos fiktif neng gmaps daerah babarsari. Transfer dp rong yuto jarene ben ra kedisikan liyane, pas disamperin neng lokasi jebul omahe uwong sing ra tau didadekke kos. Poto kamar e mung njupuk soko internet. Tlg maba nek golek kos diparani sikik wujude, ojo gampang transfer.",Unknown,merapi_uncover
ID-1376,"Laka tunggal mobil nabrak cagak listrik neng babarsari jam siji wengi. Bumper ngarep ringsek parah, supir e mambu ciu alkohol e kuat bgt pas ditulungi warga. Nyopir karo mendem ki bahaya nggo nyawa dewe lan liyane, muga2 dadi pelajaran ben ra diulangi meneh kelakuan goblok ngono iku.",Unknown,merapi_uncover
ID-1377,"Min ijin ngabari, ana penipuan lowongan kerja neng ruko daerah janti. Syarate jare nggo admin kantor, lha kok pas interview malah dikongkon bayar duit seragam limang atus ewu. Akhire malah dikongkon adol barang keliling door to door. Tlg cah nom2an luwih ati2 nek golek kerjo ojo gelem dimintai duit.",Unknown,merapi_uncover
ID-1378,"Info min, tadi pagi pas ada yang ambil sampahnya, tenyata ada beberapa kantong sampah yang ketinggalan belum diangkut. apakah besok bisa diambil? soalnya kebetulan sampahnya udah mulai ngeluarin bau gak enak",Sedang,llm_generated
ID-1379,Apresiasi buat mas-mas yang nyapu di Jalan Kaliurang KM 5 tiap pagi buta. Jalannya jadi bersih banget sebelum orang berangkat kerja. Sehat selalu mas!,Unknown,llm_generated
ID-1380,"Salut kagem petugas kebersihan neng area Kotagede, tetep semangat kerja senajan hawane panas. Lingkungan kene dadi resik tur ra mambu.",Unknown,llm_generated
ID-1381,"Min, mau ngucapin terima kasih buat tim kebersihan yang udah bersihin sisa tumpukan sampah pasca acara di Alun-alun Kidul semalam. Pagi ini udah kinclong lagi.",Unknown,llm_generated
ID-1382,"Sangat mengapresiasi respons cepat DLH, baru kemarin dilaporin ada ranting tumbang di Jalan Bantul, pagi ini udah bersih tak tersisa. Mantap pelayanannya!",Unknown,llm_generated
ID-1383,"Cuma mau bilang makasih buat bapak petugas gerobak di RW 04 Condongcatur. Orangnya ramah banget dan kerjanya telaten, ga pernah ada kresek yang ketinggalan.",Unknown,llm_generated
ID-1384,Keren banget trotoar di sepanjang Malioboro sekarang makin bersih dan tong sampahnya selalu dikosongin sebelum luber. Makasih buat semua petugas yang bertugas.,Unknown,llm_generated
ID-1385,Pujian buat pasukan kuning yang jaga shift sore di Jalan Magelang. Tetap rajin nyapuin daun kering walau gerimis. Mugi-mugi berkah rejekine pak.,Unknown,llm_generated
ID-1386,Terima kasih kepada Pemkot Jogja yang sudah menambah armada pengangkut di area Umbulharjo. Sekarang jadwalnya jadi teratur dan lingkungan makin asri.,Unknown,llm_generated
ID-1387,"Jujurly seneng banget liat petugas kebersihan di daerah Seturan. Ramah, sopan, dan kerjanya sat-set. Semoga dikasih bonus atau insentif lebih ya min!",Unknown,llm_generated
ID-1388,Matur nuwun kagem bapak-bapak DLH ingkang sampun resik-resik selokan teng daerah Wirobrajan. Sakniki banyune lancar lan mboten bau malih.,Unknown,llm_generated
ID-1389,"Shoutout buat petugas sampah di perumahan Minomartani, biarpun tanggal merah tetep masuk buat ngangkutin sisa-sisa bungkusan warga. Dedikasinya luar biasa.",Unknown,llm_generated
ID-1390,"Mau kasih testimoni positif aja, sejak ada pergantian sistem pengambilan di Godean, jalanan jadi bebas dari kantong plastik liar. Sukses terus buat admin dan tim lapangan.",Unknown,llm_generated
ID-1391,Big thanks buat tim sapu jalan di ringroad utara depan UPN. Sering liat mereka kerja jam 4 pagi demi kenyamanan pengguna jalan. Kalian pahlawan tanpa tanda jasa!,Unknown,llm_generated
ID-1392,Apresiasi setinggi-tingginya untuk inisiatif bank sampah di desa Banguntapan. Lingkungan jadi bersih dan warga juga dapat manfaat ekonomi. Keren programnya!,Unknown,llm_generated
ID-1393,"Halo min, pengen ngucapin suwun buat petugas yang bersihin area Tugu pagi ini. Cepet banget kerjanya, turis jadi nyaman jalan-jalan di sana.",Unknown,llm_generated
