id_laporan,teks_laporan,label_prioritas,sumber_data,teks_bersih,label
ID-0720,"Selamat pagi min, rep tanglet prosedure sekedap. Neng kawasan Jln Moses Gatotkaca Gamping ki jadwal narik sampah organik sm anorganik harinya disamain ato dibedain nggih kalih mas gerobaknya? Mohon pencerahannya pak.",Rendah,llm_generated,"selamat pagi min, rep tanglet prosedure sekedap. neng kawasan jln moses gatotkaca gamping ki jadwal narik sampah organik sm anorganik harinya disamain ato dibedain nggih kalih mas gerobaknya? mohon pencerahannya pak.",0
ID-0550,"Halo admin kelurahan, saya pejalan kaki di sepanjang trotoar Jalan Dr. Wahidin Sleman mau tanya info jadwal armada. Kalau truk pengangkut yang ngelewatin rute pinggir jalan besar ini biasanya jadwal jam operasionalnya ada di rentang jam berapa ya tiap harinya rutinitasnya?",Rendah,llm_generated,"halo admin kelurahan, saya pejalan kaki di sepanjang trotoar jalan dr. wahidin sleman mau tanya info jadwal armada. kalau truk pengangkut yang ngelewatin rute pinggir jalan besar ini biasanya jadwal jam operasionalnya ada di rentang jam berapa ya tiap harinya rutinitasnya?",0
ID-1205,Sekilas info buat sedulur yang mau naik ke arah bunker kaliadem malam ini mending ditunda dulu. Kabut tebal banget turun mendadak jarak pandang cuma sisa dua meteran aja dan jalanan licin abis gerimis. Udah banyak motor yang terpaksa berhenti di warung pinggir jalan ga berani lanjut karena bahaya banget rawan masuk jurang kalau maksa.,Unknown,berita,sekilas info buat sedulur yang mau naik ke arah bunker kaliadem malam ini mending ditunda dulu. kabut tebal banget turun mendadak jarak pandang cuma sisa dua meteran aja dan jalanan licin abis gerimis. udah banyak motor yang terpaksa berhenti di warung pinggir jalan ga berani lanjut karena bahaya banget rawan masuk jurang kalau maksa.,3
ID-0140,"Permisi admin kebersihan, saya mahasiswa rantau yang mau pindahan kos. Kalau semisal mau buang kasur busa ukuran single yang udah sobek dan rusak parah itu prosedurnya lapor ke mana ya supaya aman? Soalnya ngga mungkin saya geletakin di tong sampah biasa tanpa tanya aturannya dulu.",Rendah,llm_generated,"permisi admin kebersihan, saya mahasiswa rantau yang mau pindahan kos. kalau semisal mau buang kasur busa ukuran single yang udah sobek dan rusak parah itu prosedurnya lapor ke mana ya supaya aman? soalnya ngga mungkin saya geletakin di tong sampah biasa tanpa tanya aturannya dulu.",0
ID-0150,"Permisi min DLH, mau menanyakan prosedur pembuangan barang berukuran cukup besar. Kalau di rumah area Jalan Bugisan ada sisa meja rusak, apakah boleh ditaruh begitu saja di pinggir jalan pas jadwal pengangkutan rutin atau perlu menghubungi armada khusus terlebih dahulu supaya diangkut?",Rendah,llm_generated,"permisi min dlh, mau menanyakan prosedur pembuangan barang berukuran cukup besar. kalau di rumah area jalan bugisan ada sisa meja rusak, apakah boleh ditaruh begitu saja di pinggir jalan pas jadwal pengangkutan rutin atau perlu menghubungi armada khusus terlebih dahulu supaya diangkut?",0
ID-0454,"Halo pemprov, warga Jalan Magelang KM 10 udah capek lapor berkali-kali tapi ngga digubris! Itu lautan sampah di kolong jembatan kecil kampung kami akhirnya beneran longsor ambrol ke aliran sungai. Sekarang sungainya mampet total ketutup sampah. Tolong segera turunkan alat berat backhoe buat mengeruk sebelum airnya membanjiri kampung!",Tinggi,llm_generated,"halo pemprov, warga jalan magelang km 10 udah capek lapor berkali-kali tapi ngga digubris! itu lautan sampah di kolong jembatan kecil kampung kami akhirnya beneran longsor ambrol ke aliran sungai. sekarang sungainya mampet total ketutup sampah. tolong segera turunkan alat berat backhoe buat mengeruk sebelum airnya membanjiri kampung!",2
ID-0628,"Bangsat emang, di Jln Sutomo Gondokusuman blkng UNY ada industri tekstil/sablon rumahan yg ngebuang limbah cair pekat ke sungai. Air kalinya seketika item legam sm bau menyengat, ikan cetul pd mati ngambang. DLH tolong turun tangan ciduk pelakunya!",Tinggi,llm_generated,"bangsat emang, di jln sutomo gondokusuman blkng uny ada industri tekstil/sablon rumahan yg ngebuang limbah cair pekat ke sungai. air kalinya seketika item legam sm bau menyengat, ikan cetul pd mati ngambang. dlh tolong turun tangan ciduk pelakunya!",2
ID-1163,Min tolong infokan ke sedulur yang mau lewat ringroad selatan deket perempatan wojo buat ekstra hati hati. Tadi malam ban motor saya sama dua bapak bapak kena ranjau paku yang modelnya potongan payung. Sepertinya sengaja disebar oknum ngga bertanggung jawab soalnya ngga jauh dari situ tiba tiba ada tukang tambal ban dadakan yang harganya nuthuk banget sampai 40 ribu. Tolong polisi bisa patroli nyisir jalanan itu.,Unknown,berita,min tolong infokan ke sedulur yang mau lewat ringroad selatan deket perempatan wojo buat ekstra hati hati. tadi malam ban motor saya sama dua bapak bapak kena ranjau paku yang modelnya potongan payung. sepertinya sengaja disebar oknum ngga bertanggung jawab soalnya ngga jauh dari situ tiba tiba ada tukang tambal ban dadakan yang harganya nuthuk banget sampai 40 ribu. tolong polisi bisa patroli nyisir jalanan itu.,3
ID-1158,"Tolong info darurat min, baru saja ada kecelakaan parah bus pariwisata yang rem blong nabrak tebing di turunan bukit bego imogiri bantul. Kondisi bus hancur bagian depan dan banyak penumpang yang terjepit di dalam. Warga sekitar lagi berusaha bantu evakuasi seadanya tapi butuh alat berat dan banyak ambulans. Tolong tim sar dan polisi segera meluncur ke tkp sekarang juga.",Unknown,berita,"tolong info darurat min, baru saja ada kecelakaan parah bus pariwisata yang rem blong nabrak tebing di turunan bukit bego imogiri bantul. kondisi bus hancur bagian depan dan banyak penumpang yang terjepit di dalam. warga sekitar lagi berusaha bantu evakuasi seadanya tapi butuh alat berat dan banyak ambulans. tolong tim sar dan polisi segera meluncur ke tkp sekarang juga.",3
ID-1122,Ada kecelakaan laka lantas mobil Xenia putih terguling tepat di tengah jalan daerah Wirobrajan Jogja min. Info sementara mobil menabrak kendaraan yang lagi parkir.,Unknown,berita,ada kecelakaan laka lantas mobil xenia putih terguling tepat di tengah jalan daerah wirobrajan jogja min. info sementara mobil menabrak kendaraan yang lagi parkir.,3
ID-0121,"Minta tolong admin desa, itu fasilitas bak penampung sampah komunal yang lokasinya di depan gedung kelurahan sudah terlihat penuh sesak. Mending besok pagi armadanya dipanggil buat ngosongin, sebelum isinya pada jatuh berserakan ke parit.",Sedang,llm_generated,"minta tolong admin desa, itu fasilitas bak penampung sampah komunal yang lokasinya di depan gedung kelurahan sudah terlihat penuh sesak. mending besok pagi armadanya dipanggil buat ngosongin, sebelum isinya pada jatuh berserakan ke parit.",1
ID-1357,"Pengamen angklung neng perempatan pingit mabuk lur. Njaluk duit maksa bgt nepuk2 kaca mobil, pas ra dikeki de'e malah misuh2 gawe basa kotor karo ngidoni spion. Iki wes mlebu tindak premanisme, bikin ra nyaman warga jogja. Polisi utowo satpol pp tlg diamanke sak durunge diamuk massa neng dalan.",Unknown,merapi_uncover,"pengamen angklung neng perempatan pingit mabuk lur. njaluk duit maksa bgt nepuk2 kaca mobil, pas ra dikeki de'e malah misuh2 gawe basa kotor karo ngidoni spion. iki wes mlebu tindak premanisme, bikin ra nyaman warga jogja. polisi utowo satpol pp tlg diamanke sak durunge diamuk massa neng dalan.",3
ID-0315,"Lapor dishub dan pengurus wilayah, ini keadaan darurat nyawa! Ada tumpukan limbah rumah tangga dicampur material puing sisa bongkaran yang memblokir total akses jalan darurat menuju area IGD RS PKU Muhammadiyah. Kalau ada ambulans bawa pasien kritis mau lewat pasti bakal terhambat parah. Tolong singkirkan penghalang ini detik ini juga!",Tinggi,llm_generated,"lapor dishub dan pengurus wilayah, ini keadaan darurat nyawa! ada tumpukan limbah rumah tangga dicampur material puing sisa bongkaran yang memblokir total akses jalan darurat menuju area igd rs pku muhammadiyah. kalau ada ambulans bawa pasien kritis mau lewat pasti bakal terhambat parah. tolong singkirkan penghalang ini detik ini juga!",2
ID-0929,"Selamat sore admin, saya warga dari jalan masuk Perumahan Catur Tunggal ingin nanya jadwal. Petugas kebersihan di wilayah kami biasanya keliling ngambilin tumpukan warga hari apa saja ya pak? Biar saya bisa prepare sisa kreseknya lebih awal dan ngga telat masuk bak armada.",Rendah,llm_generated,"selamat sore admin, saya warga dari jalan masuk perumahan catur tunggal ingin nanya jadwal. petugas kebersihan di wilayah kami biasanya keliling ngambilin tumpukan warga hari apa saja ya pak? biar saya bisa prepare sisa kreseknya lebih awal dan ngga telat masuk bak armada.",0
ID-0548,"Nyuwun sewu mas petugas armada, sekadar ngabari buat jadwal keliling besok sore ya. Di rumah saya Jalan Srandakan Bantul RT 06 No. 9 bakal ada satu kantong plastik tambahan sisa jajan. Karena volumenya ngga terlalu banyak, tolong petugasnya pas lewat gang sekalian diambil ya.",Rendah,llm_generated,"nyuwun sewu mas petugas armada, sekadar ngabari buat jadwal keliling besok sore ya. di rumah saya jalan srandakan bantul rt 06 no. 9 bakal ada satu kantong plastik tambahan sisa jajan. karena volumenya ngga terlalu banyak, tolong petugasnya pas lewat gang sekalian diambil ya.",0
ID-1105,Lapor min terjadi laka tunggal dijln Jogja Solo barat bangjo jembatan Janti..jam 05:30 sepertinya nabrak trotoar ambil arah kanan mau nyalip.. untuk semua berkendara lebih hati hati ya utamakan keselamatan dan jangan lupa doa terbaik untuk kita semua..,Unknown,berita,lapor min terjadi laka tunggal dijln jogja solo barat bangjo jembatan janti..jam 05:30 sepertinya nabrak trotoar ambil arah kanan mau nyalip.. untuk semua berkendara lebih hati hati ya utamakan keselamatan dan jangan lupa doa terbaik untuk kita semua..,3
ID-1414,"Ngab, buang pecahan kaca cermin SOP nya dmn ya ben aman ngga ngenain orang?",Rendah,llm_generated,"ngab, buang pecahan kaca cermin sop nya dmn ya ben aman ngga ngenain orang?",0
ID-0381,"Permisi mas gerobak, besok pagi saya rencana mau beres-beres kebun dan bakal ada sisa potongan ranting kayu di Jalan Rajawali No. 5 Sleman. Udah saya ikat rapi pakai tali rafia per bundel kok mas. Besok tolong pas lewat gang diangkut sekalian masuk bak ya.",Rendah,llm_generated,"permisi mas gerobak, besok pagi saya rencana mau beres-beres kebun dan bakal ada sisa potongan ranting kayu di jalan rajawali no. 5 sleman. udah saya ikat rapi pakai tali rafia per bundel kok mas. besok tolong pas lewat gang diangkut sekalian masuk bak ya.",0
ID-1371,"Kethek buntut dowo mulai mudhun neng pemukiman warga dlingo gunungkidul lur. Ra mung ngrusak kebon jagung, saiki wani mlebu pawon njupuk gedang karo panganan liyane. Warga ra wani nglarani soale kewan dilindungi, tlg BKSDA ndang mudhun nyelesekke konflik kewan karo manungsa iki ben ra tambah parah.",Unknown,merapi_uncover,"kethek buntut dowo mulai mudhun neng pemukiman warga dlingo gunungkidul lur. ra mung ngrusak kebon jagung, saiki wani mlebu pawon njupuk gedang karo panganan liyane. warga ra wani nglarani soale kewan dilindungi, tlg bksda ndang mudhun nyelesekke konflik kewan karo manungsa iki ben ra tambah parah.",3
ID-0907,"Halo min, numpang nanya soal operasional armada dong. Kalau misal warga di Jalan Affandi depan UGM Gate mau buang rak sepatu rusak yang lumayan gede, itu prosedur pembuangannya gimana ya? Apa bisa ditaruh di trotoar aja nunggu jadwal truk rutin atau harus telepon call center pickup dinas?",Rendah,llm_generated,"halo min, numpang nanya soal operasional armada dong. kalau misal warga di jalan affandi depan ugm gate mau buang rak sepatu rusak yang lumayan gede, itu prosedur pembuangannya gimana ya? apa bisa ditaruh di trotoar aja nunggu jadwal truk rutin atau harus telepon call center pickup dinas?",0
ID-0352,"Permisi panitia CFD dan dinas kebersihan, fasilitas tong sampah di sepanjang area car free day Jalan Diponegoro rata-rata udah kepenuhan sesak setelah acara pagi tadi. Ini masih siang bolong, takutnya nanti sore kalau ada angin kencang plastiknya pada berceceran. Tolong siang ini segera dikerahkan tim sapu bersih.",Sedang,llm_generated,"permisi panitia cfd dan dinas kebersihan, fasilitas tong sampah di sepanjang area car free day jalan diponegoro rata-rata udah kepenuhan sesak setelah acara pagi tadi. ini masih siang bolong, takutnya nanti sore kalau ada angin kencang plastiknya pada berceceran. tolong siang ini segera dikerahkan tim sapu bersih.",1
ID-1202,"Min tolong pantauannya, ada bus pariwisata plat luar kota berhenti darurat di tanjakan kaliurang km 17 karena mesin belakangnya ngeluarin asap putih tebal banget. Penumpangnya rombongan anak sekolah pada lari berhamburan keluar panik takut meledak. Arus lalu lintas tersendat dari kedua arah, tolong dikirim mobil pemadam buat antisipasi hal yang tidak diinginkan.",Unknown,berita,"min tolong pantauannya, ada bus pariwisata plat luar kota berhenti darurat di tanjakan kaliurang km 17 karena mesin belakangnya ngeluarin asap putih tebal banget. penumpangnya rombongan anak sekolah pada lari berhamburan keluar panik takut meledak. arus lalu lintas tersendat dari kedua arah, tolong dikirim mobil pemadam buat antisipasi hal yang tidak diinginkan.",3
ID-1131,"Semalam sempat ramai ada rombongan 6 remaja yang diamankan sama warga kampung di daerah Bangunjiwo Kasihan Bantul karena gerak geriknya mencurigakan dan dikira gerombolan klithih. Mereka bonceng tiga bawa motor dan ngebut masuk jalanan desa. Setelah dicegat dan diinterogasi sama pak dukuh, ternyata cuma kesalahpahaman karena anak anak itu panik habis lari dikejar anjing galak.",Unknown,berita,"semalam sempat ramai ada rombongan 6 remaja yang diamankan sama warga kampung di daerah bangunjiwo kasihan bantul karena gerak geriknya mencurigakan dan dikira gerombolan klithih. mereka bonceng tiga bawa motor dan ngebut masuk jalanan desa. setelah dicegat dan diinterogasi sama pak dukuh, ternyata cuma kesalahpahaman karena anak anak itu panik habis lari dikejar anjing galak.",3
ID-0987,"Warga di sepanjang jalan masuk Perumahan Catur Tunggal saat ini sangat resah! Pasca bencana banjir kemarin, material lumpur tebal yang bercampur baur dengan tumpukan sampah berserakan di mana-mana dan belum dievakuasi. Lumpur tersebut mulai mengering dan memancarkan bau busuk yang menyengat. Tolong kerahkan armada kebersihan dan alat berat segera!",Tinggi,llm_generated,"warga di sepanjang jalan masuk perumahan catur tunggal saat ini sangat resah! pasca bencana banjir kemarin, material lumpur tebal yang bercampur baur dengan tumpukan sampah berserakan di mana-mana dan belum dievakuasi. lumpur tersebut mulai mengering dan memancarkan bau busuk yang menyengat. tolong kerahkan armada kebersihan dan alat berat segera!",2
ID-1249,Min bantu share kehilangan dompet kulit warna coklat merk eiger. Jatuh perkiraan dari jalan magelang km 5 sampai ke monjali. Isinya ktp sim c stnk motor vario atas nama ahmad fauzi. Bagi yang menemukan tolong kabari ya ada imbalan sepantasnya.,Unknown,manual_curation,min bantu share kehilangan dompet kulit warna coklat merk eiger. jatuh perkiraan dari jalan magelang km 5 sampai ke monjali. isinya ktp sim c stnk motor vario atas nama ahmad fauzi. bagi yang menemukan tolong kabari ya ada imbalan sepantasnya.,3
ID-1133,"Halo min, mau ngeluh ini rombongan motor pakai knalpot brong lewat jalan Magelang suaranya bising banget bikin sakit kuping. Mana mereka menuhin jalan sampe kendaraan lain disuruh minggir semua, padahal banyak ibu ibu bawa anak kecil yang kaget. Tolong pihak kepolisian segera merazia dan menindak tegas konvoi ga jelas kaya gini karena sangat mengganggu ketertiban umum.",Unknown,berita,"halo min, mau ngeluh ini rombongan motor pakai knalpot brong lewat jalan magelang suaranya bising banget bikin sakit kuping. mana mereka menuhin jalan sampe kendaraan lain disuruh minggir semua, padahal banyak ibu ibu bawa anak kecil yang kaget. tolong pihak kepolisian segera merazia dan menindak tegas konvoi ga jelas kaya gini karena sangat mengganggu ketertiban umum.",3
ID-0393,"Lapor pak dukuh, warga penghuni baru di RT 05 Jalan Taman Siswa mau tanya informasi operasional armada nih. Minta tolong diinfokan kembali untuk jadwal pasti mas gerobak sampah lewat rute perumahan sini hari apa aja ya pak? Biar pada tau dan ngga telat.",Rendah,llm_generated,"lapor pak dukuh, warga penghuni baru di rt 05 jalan taman siswa mau tanya informasi operasional armada nih. minta tolong diinfokan kembali untuk jadwal pasti mas gerobak sampah lewat rute perumahan sini hari apa aja ya pak? biar pada tau dan ngga telat.",0
ID-1460,"Halo petugas, besok pagi jam berapa ya lewatnya? Biar saya bisa ngeluarin keranjangnya tepat waktu.",Rendah,llm_generated,"halo petugas, besok pagi jam berapa ya lewatnya? biar saya bisa ngeluarin keranjangnya tepat waktu.",0
